params,quantum_cost,accuracy,f1_score,selected_features,backend,timestamp,quantum_time,mlp_time,total_time
"{'k': 9, 'lambda': 0.5, 'mu': 0.3, 'gamma': 0.1}",16.31639750744631,0.965625,0.9645450007111901,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd,Power_VcIc",ibm_sherbrooke,2025-06-27T15:01:18.754259,144.89533591270447,31.594037532806396,192.3391923904419
"{'k': 9, 'lambda': 0.5, 'mu': 0.3, 'gamma': 0.15}",24.460991140944692,0.965625,0.9645450007111901,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd,Power_VcIc",ibm_sherbrooke,2025-06-27T15:04:50.586091,150.0793924331665,42.36907076835632,211.82631993293762
"{'k': 9, 'lambda': 0.5, 'mu': 0.5, 'gamma': 0.05}",8.246427426356867,0.965625,0.9645450007111901,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd,Power_VcIc",ibm_sherbrooke,2025-06-27T15:08:42.962159,159.3880431652069,49.11527156829834,232.37021565437317
"{'k': 9, 'lambda': 0.5, 'mu': 0.5, 'gamma': 0.1}",16.340162778443837,0.965625,0.9645450007111901,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd,Power_VcIc",ibm_sherbrooke,2025-06-27T15:12:33.629851,145.47797346115112,61.235750675201416,230.66119980812073
"{'k': 9, 'lambda': 0.5, 'mu': 0.5, 'gamma': 0.15}",24.581290700661498,0.965625,0.9645450007111901,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd,Power_VcIc",ibm_sherbrooke,2025-06-27T15:17:11.541952,192.0343372821808,59.653749227523804,277.8996322154999
"{'k': 9, 'lambda': 0.5, 'mu': 0.7, 'gamma': 0.05}",8.26995231861125,0.965625,0.9645450007111901,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd,Power_VcIc",ibm_sherbrooke,2025-06-27T15:20:59.448429,143.52661657333374,62.69780874252319,227.8968870639801
"{'k': 9, 'lambda': 0.5, 'mu': 0.7, 'gamma': 0.1}",16.401252619325522,0.965625,0.9645450007111901,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd,Power_VcIc",ibm_sherbrooke,2025-06-27T15:24:39.741781,140.7417347431183,55.52960014343262,220.28158235549927
"{'k': 9, 'lambda': 0.5, 'mu': 0.7, 'gamma': 0.15}",24.658463730202094,0.965625,0.9645450007111901,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd,Power_VcIc",ibm_sherbrooke,2025-06-27T15:33:02.062670,188.9781527519226,30.920203685760498,235.6715953350067
"{'k': 9, 'lambda': 1.0, 'mu': 0.3, 'gamma': 0.05}",7.401903148438833,0.965625,0.9645450007111901,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd,Power_VcIc",ibm_brisbane,2025-06-27T15:36:31.130771,151.21846747398376,41.35731220245361,209.06170535087585
"{'k': 9, 'lambda': 1.0, 'mu': 0.3, 'gamma': 0.1}",14.614305985516705,0.965625,0.9645450007111901,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd,Power_VcIc",ibm_brisbane,2025-06-27T15:41:18.759837,226.41244983673096,40.85325503349304,287.6241502761841
"{'k': 9, 'lambda': 1.0, 'mu': 0.3, 'gamma': 0.15}",21.94094200684479,0.965625,0.9645450007111901,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd,Power_VcIc",ibm_brisbane,2025-06-27T15:45:58.761038,214.4537239074707,42.28681492805481,279.99376153945923
"{'k': 9, 'lambda': 1.0, 'mu': 0.5, 'gamma': 0.05}",7.327183784395616,0.965625,0.9645450007111901,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd,Power_VcIc",ibm_brisbane,2025-06-27T15:49:56.981432,173.6382360458374,40.91571092605591,238.21291089057922
"{'k': 9, 'lambda': 1.0, 'mu': 0.5, 'gamma': 0.1}",14.448024634895274,0.965625,0.9645450007111901,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd,Power_VcIc",ibm_brisbane,2025-06-27T15:55:28.412025,267.1019380092621,41.05883002281189,331.4231610298157
"{'k': 9, 'lambda': 1.0, 'mu': 0.5, 'gamma': 0.15}",24.591389022871837,0.965625,0.9645450007111901,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd,Power_VcIc",ibm_sherbrooke,2025-06-27T15:59:03.109717,151.8554060459137,42.84221410751343,214.6917848587036
"{'k': 9, 'lambda': 1.0, 'mu': 0.7, 'gamma': 0.05}",7.5239671295977075,0.965625,0.9645450007111901,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd,Power_VcIc",ibm_brisbane,2025-06-27T16:07:01.716036,412.47461104393005,43.07391309738159,478.59886145591736
"{'k': 9, 'lambda': 1.0, 'mu': 0.7, 'gamma': 0.1}",15.134410678131854,0.965625,0.9645450007111901,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd,Power_VcIc",ibm_brisbane,2025-06-27T16:23:25.971067,222.40053033828735,30.87530827522278,269.6990690231323
"{'k': 9, 'lambda': 1.0, 'mu': 0.7, 'gamma': 0.15}",22.230483543746733,0.965625,0.9645450007111901,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd,Power_VcIc",ibm_brisbane,2025-06-27T16:27:20.980285,170.36602306365967,42.42566251754761,235.0017285346985
"{'k': 9, 'lambda': 1.5, 'mu': 0.3, 'gamma': 0.05}",7.36053549435377,0.965625,0.9645450007111901,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd,Power_VcIc",ibm_brisbane,2025-06-27T16:31:00.789394,154.83401775360107,41.95377206802368,219.8027102947235
"{'k': 9, 'lambda': 1.5, 'mu': 0.3, 'gamma': 0.1}",14.48963263510439,0.965625,0.9645450007111901,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd,Power_VcIc",ibm_brisbane,2025-06-27T16:36:36.531375,269.78986167907715,42.429518699645996,335.73360562324524
"{'k': 9, 'lambda': 1.5, 'mu': 0.3, 'gamma': 0.15}",22.065810629703666,0.965625,0.9645450007111901,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd,Power_VcIc",ibm_brisbane,2025-06-27T16:43:21.574966,338.21871423721313,42.65616297721863,405.0357789993286
"{'k': 9, 'lambda': 1.5, 'mu': 0.5, 'gamma': 0.05}",7.216340281915854,0.965625,0.9645450007111901,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd,Power_VcIc",ibm_brisbane,2025-06-27T16:46:50.886836,142.10964226722717,42.56186842918396,209.30250144004822
"{'k': 9, 'lambda': 1.5, 'mu': 0.5, 'gamma': 0.1}",14.23630298476783,0.965625,0.9645450007111901,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd,Power_VcIc",ibm_brisbane,2025-06-27T16:50:49.627826,161.9740481376648,51.32270550727844,238.73355960845947
"{'k': 9, 'lambda': 1.5, 'mu': 0.5, 'gamma': 0.15}",21.315627010722295,0.965625,0.9645450007111901,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd,Power_VcIc",ibm_brisbane,2025-06-27T16:56:23.126432,155.6933069229126,30.38232421875,204.0977659225464
"{'k': 9, 'lambda': 1.5, 'mu': 0.7, 'gamma': 0.05}",7.177874981622076,0.965625,0.9645450007111901,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd,Power_VcIc",ibm_brisbane,2025-06-27T17:00:50.702079,205.86464428901672,42.37909746170044,267.5682518482208
"{'k': 9, 'lambda': 1.5, 'mu': 0.7, 'gamma': 0.1}",14.407833424779525,0.965625,0.9645450007111901,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd,Power_VcIc",ibm_brisbane,2025-06-27T17:04:15.269768,142.40463018417358,39.556013107299805,204.55885124206543
"{'k': 9, 'lambda': 1.5, 'mu': 0.7, 'gamma': 0.15}",21.518894688556777,0.965625,0.9645450007111901,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd,Power_VcIc",ibm_brisbane,2025-06-27T17:07:29.652674,141.64386701583862,30.736328601837158,194.376455783844
"{'k': 10, 'lambda': 0.5, 'mu': 0.3, 'gamma': 0.05}",4.822364339667167,0.9730625,0.9723817976434654,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd,Power_VcIc,Vb_rollstd",ibm_brisbane,2025-06-27T17:11:17.509290,153.43706607818604,50.941834926605225,227.85076808929443
"{'k': 10, 'lambda': 0.5, 'mu': 0.3, 'gamma': 0.1}",10.005626009786582,0.9730625,0.9723817976434654,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd,Power_VcIc,Vb_rollstd",ibm_brisbane,2025-06-27T18:06:55.366175,140.69991445541382,50.72477459907532,220.31956911087036
"{'k': 10, 'lambda': 0.5, 'mu': 0.3, 'gamma': 0.15}",14.29420045454476,0.9730625,0.9723817976434654,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd,Power_VcIc,Vb_rollstd",ibm_brisbane,2025-06-27T18:10:38.742670,146.41717529296875,51.87428545951843,223.36964416503906
"{'k': 10, 'lambda': 0.5, 'mu': 0.5, 'gamma': 0.05}",5.000241148762673,0.9730625,0.9723817976434654,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd,Power_VcIc,Vb_rollstd",ibm_brisbane,2025-06-27T18:21:00.187553,469.2599971294403,36.02351427078247,521.9263579845428
"{'k': 10, 'lambda': 0.5, 'mu': 0.5, 'gamma': 0.1}",9.765386003670102,0.9730625,0.9723817976434654,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd,Power_VcIc,Vb_rollstd",ibm_brisbane,2025-06-27T18:26:06.084883,249.0746042728424,36.56459140777588,305.8893315792084
"{'k': 10, 'lambda': 0.5, 'mu': 0.5, 'gamma': 0.15}",15.036284617096944,0.9730625,0.9723817976434654,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd,Power_VcIc,Vb_rollstd",ibm_brisbane,2025-06-27T18:31:12.576674,248.419171333313,35.21749448776245,306.48478984832764
"{'k': 10, 'lambda': 0.5, 'mu': 0.7, 'gamma': 0.05}",5.022030137216437,0.9730625,0.9723817976434654,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd,Power_VcIc,Vb_rollstd",ibm_brisbane,2025-06-27T18:38:13.355917,350.1043174266815,49.11334729194641,420.76999521255493
"{'k': 10, 'lambda': 0.5, 'mu': 0.7, 'gamma': 0.1}",9.357050772404463,0.9730625,0.9723817976434654,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd,Power_VcIc,Vb_rollstd",ibm_brisbane,2025-06-27T18:42:44.945705,197.27144265174866,50.6098849773407,271.5837867259979
"{'k': 10, 'lambda': 0.5, 'mu': 0.7, 'gamma': 0.15}",14.369145343966467,0.9730625,0.9723817976434654,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd,Power_VcIc,Vb_rollstd",ibm_brisbane,2025-06-27T18:46:23.575809,145.4033374786377,50.599733114242554,218.6241102218628
"{'k': 10, 'lambda': 1.0, 'mu': 0.3, 'gamma': 0.05}",4.628543453696555,0.9730625,0.9723817976434654,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd,Power_VcIc,Vb_rollstd",ibm_brisbane,2025-06-27T18:50:50.990040,143.6213128566742,38.646047592163086,199.78207731246948
"{'k': 10, 'lambda': 1.0, 'mu': 0.3, 'gamma': 0.1}",9.47607321951587,0.9730625,0.9723817976434654,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd,Power_VcIc,Vb_rollstd",ibm_brisbane,2025-06-27T18:55:57.180006,237.43954157829285,47.671584367752075,306.1819598674774
"{'k': 10, 'lambda': 1.0, 'mu': 0.3, 'gamma': 0.15}",17.29708076169348,0.9730625,0.9723817976434654,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd,Power_VcIc,Vb_rollstd",ibm_sherbrooke,2025-06-27T19:01:44.259820,280.23217034339905,50.54666209220886,347.07257652282715
"{'k': 10, 'lambda': 1.0, 'mu': 0.5, 'gamma': 0.05}",4.659957213199199,0.9730625,0.9723817976434654,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd,Power_VcIc,Vb_rollstd",ibm_brisbane,2025-06-27T19:05:13.504874,138.0225784778595,46.80611729621887,209.2377905845642
"{'k': 10, 'lambda': 1.0, 'mu': 0.5, 'gamma': 0.1}",9.7545605073223,0.9730625,0.9723817976434654,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd,Power_VcIc,Vb_rollstd",ibm_brisbane,2025-06-27T19:23:12.736077,1008.9348826408386,48.45683026313782,1079.2222075462341
"{'k': 10, 'lambda': 1.0, 'mu': 0.5, 'gamma': 0.15}",17.230145366663514,0.9730625,0.9723817976434654,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd,Power_VcIc,Vb_rollstd",ibm_sherbrooke,2025-06-27T19:26:42.681558,138.40832328796387,50.05742883682251,209.9384891986847
"{'k': 10, 'lambda': 1.0, 'mu': 0.7, 'gamma': 0.05}",5.877902239825184,0.9730625,0.9723817976434654,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd,Power_VcIc,Vb_rollstd",ibm_sherbrooke,2025-06-27T19:30:07.147607,140.41967916488647,41.43700647354126,204.4578082561493
"{'k': 10, 'lambda': 1.0, 'mu': 0.7, 'gamma': 0.1}",1000000.0,0.9730625,0.9723817976434654,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd,Power_VcIc,Vb_rollstd",ibm_sherbrooke,2025-06-27T19:46:23.920077,913.5761773586273,40.01951336860657,976.7664642333984
"{'k': 10, 'lambda': 1.0, 'mu': 0.7, 'gamma': 0.15}",1000000.0,0.9730625,0.9723817976434654,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd,Power_VcIc,Vb_rollstd",ibm_brisbane,2025-06-27T20:17:39.045363,1811.7660326957703,39.95879554748535,1875.1140582561493
"{'k': 10, 'lambda': 1.5, 'mu': 0.3, 'gamma': 0.05}",1000000.0,0.9730625,0.9723817976434654,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd,Power_VcIc,Vb_rollstd",ibm_brisbane,2025-06-27T20:48:51.514195,1811.194173336029,38.55967450141907,1872.4615268707275
"{'k': 10, 'lambda': 1.5, 'mu': 0.3, 'gamma': 0.1}",1000000.0,0.9730625,0.9723817976434654,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd,Power_VcIc,Vb_rollstd",ibm_brisbane,2025-06-27T21:20:03.869419,1811.2601737976074,39.57740783691406,1872.3452305793762
"{'k': 10, 'lambda': 1.5, 'mu': 0.3, 'gamma': 0.15}",1000000.0,0.9730625,0.9723817976434654,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd,Power_VcIc,Vb_rollstd",ibm_brisbane,2025-06-27T21:51:16.213599,1811.4933869838715,38.283864974975586,1872.3361797332764
"{'k': 10, 'lambda': 1.5, 'mu': 0.5, 'gamma': 0.05}",1000000.0,0.9730625,0.9723817976434654,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd,Power_VcIc,Vb_rollstd",ibm_brisbane,2025-06-27T22:22:31.129779,1812.3108246326447,39.622188568115234,1874.9081797599792
"{'k': 10, 'lambda': 1.5, 'mu': 0.5, 'gamma': 0.1}",1000000.0,0.9730625,0.9723817976434654,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd,Power_VcIc,Vb_rollstd",ibm_brisbane,2025-06-27T22:53:47.486334,1812.1182754039764,39.674203872680664,1876.348554611206
"{'k': 10, 'lambda': 1.5, 'mu': 0.5, 'gamma': 0.15}",1000000.0,0.9730625,0.9723817976434654,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd,Power_VcIc,Vb_rollstd",ibm_brisbane,2025-06-27T23:25:01.351573,1812.2265839576721,39.3355233669281,1873.8562281131744
"{'k': 10, 'lambda': 1.5, 'mu': 0.7, 'gamma': 0.05}",1000000.0,0.9730625,0.9723817976434654,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd,Power_VcIc,Vb_rollstd",ibm_brisbane,2025-06-27T23:56:16.268140,1813.0617380142212,40.73327350616455,1874.909574508667
"{'k': 10, 'lambda': 1.5, 'mu': 0.7, 'gamma': 0.1}",1000000.0,0.9730625,0.9723817976434654,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd,Power_VcIc,Vb_rollstd",ibm_brisbane,2025-06-28T00:27:29.519563,1811.5377666950226,39.12778902053833,1873.2450907230377
"{'k': 10, 'lambda': 1.5, 'mu': 0.7, 'gamma': 0.15}",14.929889577455418,0.9730625,0.9723817976434654,"Power_factor,Va_rollstd,dIa_dt,is_zero_Iref,Ia_rollstd,dVa_dt,dVb_dt,Ic_rollstd,Power_VcIc,Vb_rollstd",ibm_brisbane,2025-06-28T00:43:57.518253,227.55401968955994,43.58957242965698,287.7057285308838
